,Cohort Date,Split 1,Split 2,Split 3,Cohort Date.1,Registration C,First Deposit C,First Deposit S,Deposit APPC,First Deposit 2 Deposit Conversion,24h First Deposit 2 Deposit Conversion,7D First Deposit 2 Deposit Conversion,1D Deposit S,1D Deposit C,3D Deposit S,7D Deposit S,7D Deposit C,14D Deposit S,14D Deposit C,30D Deposit C,28D Deposit S,Marketing Spend,1D CNGR,3D CNGR,7D CNGR,14D CNGR,28D CNGR,Mono Instant Depositor Share
743,2025-11-23,zm_crash,Italy,904,2025-11-23,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,130.0,16,16,16,16,16,0.0
744,2025-11-23,zm_inapp_crash,Italy,7018,2025-11-23,36,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,130.0,16,16,16,16,16,100.0
745,2025-11-22,GorillaTraff_C,Belgium,bratto,2025-11-22,8,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,160.0,18,18,18,18,18,100.0
746,2025-11-22,MarlerinoFB_DJ_C,Spain,Default,2025-11-22,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,130.0,17,17,17,17,17,100.0
747,2025-11-22,MarlerinoFB_DJ_C,Czech Republic,Default,2025-11-22,15,4,114,1.25,25.0,25.0,25.0,165,5,165,165,5,165,5,5,165,400.0,133,133,138,138,138,50.0
748,2025-11-22,MarlerinoFB_DJ_C,Hungary,Default,2025-11-22,8,1,26,1.0,0.0,0.0,0.0,26,1,26,26,1,26,1,1,26,80.0,15,22,22,22,22,0.0
749,2025-11-22,MarlerinoFB_DJ_C,Italy,Default,2025-11-22,2,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,130.0,16,16,16,16,16,100.0
750,2025-11-22,MarlerinoFB_TC_C,Spain,DZ,2025-11-22,34,4,80,1.75,50.0,50.0,50.0,150,7,150,150,7,150,7,7,150,520.0,82,82,83,83,83,50.0
751,2025-11-22,MarlerinoFB_TC_C,Hungary,DZ,2025-11-22,65,4,94,3.5,50.0,25.0,50.0,115,5,209,209,9,230,10,14,292,320.0,-157,-79,-79,-58,-4,25.0
752,2025-11-22,SAIDteam2_S,Canada,grinevich,2025-11-22,1,1,31,2.0,100.0,100.0,100.0,62,2,62,62,2,62,2,2,62,0.0,50,50,43,49,49,100.0
753,2025-11-22,SAIDteam2_S,Poland,Eske,2025-11-22,1,1,24,1.0,0.0,0.0,0.0,24,1,24,24,1,24,1,1,24,0.0,20,20,20,20,20,0.0
754,2025-11-22,Trident_C,Austria,bobin,2025-11-22,1,1,20,4.0,100.0,0.0,100.0,20,1,20,40,2,60,3,4,80,150.0,17,17,32,47,64,0.0
755,2025-11-22,Trident_C,Canada,alex003,2025-11-22,7,2,49,1.0,0.0,0.0,0.0,49,2,49,49,2,49,2,2,49,240.0,39,35,35,35,35,0.0
756,2025-11-22,Trident_C,Canada,vetalfb,2025-11-22,15,5,135,1.6,40.0,40.0,40.0,209,8,209,209,8,209,8,8,209,600.0,42,160,157,157,157,60.0
757,2025-11-22,Trident_C,Hungary,ukatsan,2025-11-22,2,1,52,7.0,100.0,100.0,100.0,154,3,154,206,4,232,5,7,258,70.0,115,115,160,181,45,0.0
758,2025-11-22,Trident_C,Switzerland,vetalfb,2025-11-22,1,1,54,4.0,100.0,100.0,100.0,161,3,161,214,4,214,4,4,214,190.0,-284,-72,-27,-23,-23,0.0
759,2025-11-22,Tsquad_SPEND_S,Italy,30SD,2025-11-22,5,2,45,3.0,50.0,50.0,50.0,115,5,115,115,5,135,6,6,135,404.2902644,-619,-220,-220,-200,-200,0.0
760,2025-11-22,zm_crash,Canada,930,2025-11-22,4,2,55,2.5,50.0,0.0,50.0,55,2,55,129,5,129,5,5,129,260.0,45,45,108,107,107,100.0
761,2025-11-22,zm_crash,Canada,963,2025-11-22,6,2,55,2.0,50.0,0.0,0.0,55,2,55,55,2,118,3,4,149,260.0,-39,-34,19,71,95,0.0
762,2025-11-22,zm_inapp_crash,Italy,7018,2025-11-22,35,4,80,1.5,50.0,25.0,25.0,100,5,100,100,5,100,5,6,120,520.0,79,79,79,80,97,25.0
763,2025-11-22,zm_inapp_crash,Italy,7087,2025-11-22,74,2,40,1.0,0.0,0.0,0.0,40,2,40,40,2,40,2,2,40,260.0,26,26,26,29,29,0.0
764,2025-11-21,cpaiens,Italy,IT_slots,2025-11-21,1,1,150,1.0,0.0,0.0,0.0,150,1,150,150,1,150,1,1,150,180.0,125,125,125,125,125,0.0
765,2025-11-21,MarlerinoFB_DJ_C,Spain,Default,2025-11-21,3,2,40,2.0,50.0,0.0,0.0,40,2,40,40,2,80,4,4,80,260.0,30,30,30,67,67,50.0
766,2025-11-21,MarlerinoFB_DJ_C,Czech Republic,Default,2025-11-21,5,1,21,1.0,0.0,0.0,0.0,21,1,21,21,1,21,1,1,21,100.0,17,17,17,17,17,0.0
767,2025-11-21,MarlerinoFB_DJ_C,Hungary,Default,2025-11-21,6,1,26,5.0,100.0,100.0,100.0,47,2,47,110,5,110,5,5,110,80.0,41,40,96,97,97,100.0
768,2025-11-21,MarlerinoFB_DJ_C,Italy,Default,2025-11-21,13,1,50,4.0,100.0,100.0,100.0,89,2,89,119,3,119,3,4,139,130.0,-167,-167,-146,-144,-128,100.0
769,2025-11-21,MarlerinoFB_TC_C,Spain,EM,2025-11-21,9,1,20,2.0,100.0,0.0,0.0,20,1,20,20,1,40,2,2,40,130.0,15,12,13,29,29,0.0
770,2025-11-21,MarlerinoFB_TC_C,Hungary,DZ,2025-11-21,103,9,193,4.78,22.22,11.11,22.22,1314,19,1627,1705,26,1731,27,43,4941,720.0,910,910,979,1066,1421,33.33
771,2025-11-21,SAIDteam2_S,Canada,grinevich,2025-11-21,3,1,25,1.0,0.0,0.0,0.0,25,1,25,25,1,25,1,1,25,0.0,20,20,19,19,19,0.0
772,2025-11-21,SAIDteam2_S,Czech Republic,grinevich,2025-11-21,2,1,52,6.0,100.0,100.0,100.0,671,6,671,671,6,671,6,6,671,331.37756470000005,582,582,582,582,582,0.0
773,2025-11-21,Trident_C,Canada,vetalfb,2025-11-21,2,1,31,2.0,100.0,0.0,100.0,31,1,62,62,2,62,2,2,62,120.0,16,52,52,52,52,0.0
774,2025-11-21,Trident_C,Spain,simon,2025-11-21,6,1,20,2.0,100.0,0.0,100.0,20,1,20,40,2,40,2,2,40,120.0,18,18,36,36,36,0.0
775,2025-11-21,Trident_C,Spain,vetalfb,2025-11-21,1,1,20,2.0,100.0,100.0,100.0,40,2,40,40,2,40,2,2,40,120.0,35,35,35,35,35,100.0
776,2025-11-21,TS_DOPE_SLOT,Italy,16DP,2025-11-21,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,180.0,16,16,15,15,15,0.0
777,2025-11-21,Tsquad_SPEND_S,Austria,7R,2025-11-21,5,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,453.1012782,16,16,16,16,16,0.0
778,2025-11-21,Tsquad_SPEND_S,Italy,30SD,2025-11-21,17,4,90,4.25,75.0,50.0,75.0,235,11,235,265,12,375,17,17,375,1911.3726334,185,174,113,35,36,0.0
779,2025-11-21,zm_crash,Czech Republic,726,2025-11-21,1,1,21,1.0,0.0,0.0,0.0,21,1,21,21,1,21,1,1,21,100.0,14,14,15,15,15,0.0
780,2025-11-21,zm_inapp_crash,Spain,7087,2025-11-21,1,1,50,1.0,0.0,0.0,0.0,50,1,50,50,1,50,1,1,50,130.0,41,41,41,41,41,100.0
781,2025-11-21,zm_inapp_crash,Italy,7018,2025-11-21,46,3,90,1.0,0.0,0.0,0.0,90,3,90,90,3,90,3,3,90,390.0,56,56,56,56,56,100.0
782,2025-11-21,zm_inapp_crash,Italy,7087,2025-11-21,19,3,90,2.67,33.33,33.33,33.33,130,5,130,130,5,130,5,8,190,260.0,-91,-92,-74,-74,-22,33.33
783,2025-11-21,zm_slot,Poland,0,2025-11-21,2,1,35,5.0,100.0,100.0,100.0,106,3,106,106,3,106,3,5,177,150.0,88,88,88,88,-27,0.0
784,2025-11-20,Bulls4,Hungary,Default,2025-11-20,4,1,26,1.0,0.0,0.0,0.0,26,1,26,26,1,26,1,1,26,80.0,21,21,21,21,21,0.0
785,2025-11-20,FBMarlerino_1_C,Italy,ALX,2025-11-20,17,2,70,1.0,0.0,0.0,0.0,70,2,70,70,2,70,2,2,70,260.0,9,9,59,59,59,50.0
786,2025-11-20,GorillaTraff_C,Belgium,bratto,2025-11-20,1,1,50,1.0,0.0,0.0,0.0,50,1,50,50,1,50,1,1,50,160.0,45,44,44,44,44,0.0
787,2025-11-20,Marlerino_MM_C,Hungary,KI,2025-11-20,13,3,78,1.0,0.0,0.0,0.0,78,3,78,78,3,78,3,3,78,240.0,64,38,64,64,64,66.67
788,2025-11-20,MarlerinoFB_DJ_C,Canada,Default,2025-11-20,3,3,74,2.0,66.67,66.67,66.67,148,6,148,148,6,148,6,6,148,390.0,88,120,120,120,120,33.33
789,2025-11-20,MarlerinoFB_DJ_C,Czech Republic,Default,2025-11-20,11,3,124,2.33,33.33,0.0,0.0,124,3,124,124,3,190,5,7,248,300.0,-203,-198,-195,-338,-55,33.33
790,2025-11-20,MarlerinoFB_DJ_C,Italy,Default,2025-11-20,20,5,110,1.0,0.0,0.0,0.0,110,5,110,110,5,110,5,5,110,650.0,83,88,88,89,89,80.0
791,2025-11-20,MarlerinoFB_TC_C,Hungary,DZ,2025-11-20,160,12,277,5.83,58.33,25.0,41.67,351,16,387,455,22,691,36,70,1113,960.0,85,95,108,315,701,58.33
792,2025-11-20,PVT_INC,Czech Republic,Default,2025-11-20,1,1,23,2.0,100.0,0.0,0.0,23,1,23,23,1,23,1,2,45,0.0,16,16,16,16,34,0.0
793,2025-11-20,SAIDteam2_S,Italy,Ilyhin,2025-11-20,1,1,20,3.0,100.0,0.0,0.0,20,1,20,20,1,20,1,3,60,0.0,11,10,10,10,42,0.0
794,2025-11-20,SAIDteam2_S,Canada,grinevich,2025-11-20,1,1,31,1.0,0.0,0.0,0.0,31,1,31,31,1,31,1,1,31,0.0,-378,-438,-365,-365,-365,0.0
795,2025-11-20,SAIDteam2_S,Czech Republic,grinevich,2025-11-20,3,1,21,4.0,100.0,100.0,100.0,41,2,41,62,3,83,4,4,83,332.29453153000003,34,34,50,67,67,0.0
796,2025-11-20,Trident_C,Austria,kls,2025-11-20,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,150.0,18,18,18,18,18,100.0
797,2025-11-20,Trident_C,Canada,vetalfb,2025-11-20,7,2,92,1.0,0.0,0.0,0.0,92,2,92,92,2,92,2,2,92,240.0,78,78,78,78,78,50.0
798,2025-11-20,Trident_C,Greece,dimon,2025-11-20,5,1,30,1.0,0.0,0.0,0.0,30,1,30,30,1,30,1,1,30,90.0,24,24,24,24,24,100.0
799,2025-11-20,Trident_C,Switzerland,vetalfb,2025-11-20,1,1,54,1.0,0.0,0.0,0.0,54,1,54,54,1,54,1,1,54,190.0,44,44,44,44,44,0.0
800,2025-11-20,Tsquad_SPEND_S,Austria,7R,2025-11-20,5,2,45,3.0,100.0,50.0,100.0,65,3,90,115,5,135,6,6,135,745.5810946,48,65,84,100,100,0.0
801,2025-11-20,Tsquad_SPEND_S,Greece,37SD,2025-11-20,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,0.0,14,14,14,14,14,0.0
802,2025-11-20,Tsquad_SPEND_S,Italy,30SD,2025-11-20,4,1,30,2.0,100.0,100.0,100.0,80,2,80,80,2,80,2,2,80,670.3420733,67,63,63,63,63,0.0
803,2025-11-20,zm_crash,Canada,963,2025-11-20,2,2,62,1.0,0.0,0.0,0.0,62,2,62,62,2,62,2,2,62,260.0,27,27,25,25,25,50.0
804,2025-11-20,zm_crash,Poland,964,2025-11-20,4,1,19,2.0,100.0,0.0,0.0,19,1,19,19,1,38,2,2,38,100.0,17,17,17,34,34,100.0
805,2025-11-20,zm_inapp_crash,Italy,7018,2025-11-20,50,3,70,1.33,33.33,0.0,33.33,90,4,90,90,4,90,4,4,90,390.0,76,75,75,75,75,66.67
806,2025-11-20,zm_inapp_crash,Italy,7087,2025-11-20,13,1,20,2.0,100.0,0.0,100.0,40,2,40,40,2,40,2,2,40,130.0,34,34,34,34,34,100.0
807,2025-11-20,zm_slot,Italy,580,2025-11-20,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,180.0,18,18,18,18,18,0.0
808,2025-11-19,Bulls4,Poland,Default,2025-11-19,9,3,57,1.33,33.33,0.0,33.33,76,4,76,76,4,76,4,4,76,300.0,54,54,54,54,54,33.33
809,2025-11-19,GorillaTraff_C,Belgium,bratto,2025-11-19,6,2,70,2.5,50.0,50.0,50.0,270,5,270,270,5,270,5,5,270,320.0,73,139,141,141,141,50.0
810,2025-11-19,MarlerinoFB_DJ_C,Canada,Default,2025-11-19,1,1,31,3.0,100.0,0.0,100.0,31,1,62,62,2,62,2,3,86,130.0,20,54,54,55,77,100.0
811,2025-11-19,MarlerinoFB_DJ_C,Spain,Default,2025-11-19,7,4,140,1.0,0.0,0.0,0.0,140,4,140,140,4,140,4,4,140,520.0,84,75,119,122,122,100.0
812,2025-11-19,MarlerinoFB_DJ_C,Italy,Default,2025-11-19,19,7,189,1.71,42.86,28.57,42.86,269,11,269,289,12,289,12,12,289,910.0,255,252,251,251,251,57.14
813,2025-11-19,MarlerinoFB_R_C,Spain,AF,2025-11-19,7,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,130.0,17,17,17,17,17,100.0
814,2025-11-19,MarlerinoFB_TC_C,Hungary,DZ,2025-11-19,157,9,314,1.78,11.11,0.0,11.11,361,12,361,361,12,361,12,16,429,720.0,224,232,233,233,239,22.22
815,2025-11-19,MarlerinoInApp_C,Denmark,SS,2025-11-19,8,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,150.0,18,18,18,18,18,100.0
816,2025-11-19,SAIDteam2_S,Czech Republic,grinevich,2025-11-19,3,1,21,9.0,100.0,0.0,100.0,21,1,62,134,6,197,8,8,197,0.0,16,-107,-44,10,10,0.0
817,2025-11-19,Trident_C,Hungary,ukatsan,2025-11-19,3,1,26,1.0,0.0,0.0,0.0,26,1,26,26,1,26,1,1,26,70.0,19,19,19,19,19,100.0
818,2025-11-19,Trident_C,Switzerland,dimon,2025-11-19,2,1,22,1.0,0.0,0.0,0.0,22,1,22,22,1,22,1,1,22,190.0,17,15,14,14,14,0.0
819,2025-11-19,Tsquad_SPEND_S,Austria,7R,2025-11-19,2,2,50,1.5,50.0,50.0,50.0,70,3,70,70,3,70,3,3,70,206.7416351,58,58,58,58,58,0.0
820,2025-11-19,Tsquad_SPEND_S,Italy,30SD,2025-11-19,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,0.0,15,15,15,15,15,0.0
821,2025-11-19,zm_crash,Hungary,925,2025-11-19,10,1,21,1.0,0.0,0.0,0.0,21,1,21,21,1,21,1,1,21,80.0,19,19,19,19,19,100.0
822,2025-11-19,zm_crash,Italy,920,2025-11-19,5,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,130.0,16,16,16,16,16,0.0
823,2025-11-19,zm_inapp_crash,Spain,7087,2025-11-19,1,1,20,32.0,100.0,100.0,100.0,340,12,340,340,12,1730,32,32,1730,130.0,299,298,297,1535,1529,100.0
824,2025-11-19,zm_inapp_crash,Greece,721,2025-11-19,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,100.0,9,13,13,13,13,0.0
825,2025-11-19,zm_inapp_crash,Italy,7018,2025-11-19,47,4,110,11.25,50.0,0.0,50.0,310,7,310,1127,15,3524,30,42,5874,520.0,274,274,-682,1497,-275,50.0
826,2025-11-19,zm_slot,Czech Republic,0,2025-11-19,2,1,21,1.0,0.0,0.0,0.0,21,1,21,21,1,21,1,1,21,130.0,18,18,18,18,18,0.0
827,2025-11-18,MarlerinoFB_DJ_C,Canada,Default,2025-11-18,1,1,62,6.0,100.0,100.0,100.0,123,2,216,216,5,247,6,6,247,130.0,-475,-63,116,182,183,100.0
828,2025-11-18,MarlerinoFB_DJ_C,Hungary,Default,2025-11-18,9,1,26,2.0,100.0,100.0,100.0,52,2,52,52,2,52,2,2,52,80.0,46,46,46,46,46,100.0
829,2025-11-18,MarlerinoFB_DJ_C,Italy,Default,2025-11-18,21,4,80,1.25,25.0,25.0,25.0,100,5,100,100,5,100,5,5,100,520.0,45,78,78,78,78,25.0
830,2025-11-18,MarlerinoFB_DJ_C,United Arab Emirates,Default,2025-11-18,1,1,50,1.0,0.0,0.0,0.0,50,1,50,50,1,50,1,1,50,0.0,40,40,40,40,40,0.0
831,2025-11-18,MarlerinoFB_TC_C,Hungary,DZ,2025-11-18,82,4,83,1.0,0.0,0.0,0.0,83,4,83,83,4,83,4,4,83,320.0,41,58,59,59,59,25.0
832,2025-11-18,SAIDteam2_S,Canada,grinevich,2025-11-18,1,1,31,2.0,100.0,100.0,100.0,61,2,61,61,2,61,2,2,61,0.0,53,53,53,53,53,0.0
833,2025-11-18,SAIDteam2_S,Czech Republic,grinevich,2025-11-18,3,1,21,12.0,100.0,100.0,100.0,103,5,103,166,8,207,10,10,207,456.12019245,78,79,131,166,166,0.0
834,2025-11-18,TS_DOPE_SLOT,Italy,16DP,2025-11-18,16,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,180.0,18,18,18,18,18,0.0
835,2025-11-18,zm_crash,Belgium,0,2025-11-18,1,1,20,8.0,100.0,0.0,100.0,20,1,40,80,4,80,4,7,200,160.0,16,32,65,65,-16,0.0
836,2025-11-18,zm_crash,Czech Republic,0,2025-11-18,7,1,21,2.0,100.0,100.0,100.0,41,2,41,41,2,41,2,2,41,100.0,34,34,34,34,34,0.0
837,2025-11-18,zm_crash,Czech Republic,726,2025-11-18,13,1,21,1.0,0.0,0.0,0.0,21,1,21,21,1,21,1,1,21,100.0,13,13,13,13,14,0.0
838,2025-11-18,zm_crash,Norway,0,2025-11-18,1,1,21,5.0,100.0,0.0,100.0,21,1,43,64,3,64,3,5,106,150.0,17,5,14,39,89,0.0
839,2025-11-18,zm_crash,Poland,0,2025-11-18,1,1,35,3.0,100.0,100.0,100.0,83,3,83,83,3,83,3,3,83,100.0,73,73,74,74,74,0.0
840,2025-11-18,zm_crash,Portugal,568,2025-11-18,1,1,50,2.0,100.0,0.0,0.0,50,1,50,50,1,50,1,2,100,75.0,39,39,39,39,81,0.0
841,2025-11-18,zm_inapp_crash,Spain,7018,2025-11-18,10,1,20,2.0,100.0,100.0,100.0,40,2,40,40,2,40,2,2,40,130.0,-8,-8,32,32,32,100.0
842,2025-11-18,zm_inapp_crash,Czech Republic,7087,2025-11-18,16,1,21,2.0,100.0,100.0,100.0,41,2,41,41,2,41,2,2,41,100.0,33,33,33,33,33,0.0
843,2025-11-18,zm_inapp_crash,Italy,7018,2025-11-18,24,2,100,1.0,0.0,0.0,0.0,100,2,100,100,2,100,2,2,100,260.0,76,80,80,80,80,100.0
844,2025-11-18,zm_inapp_crash,Italy,7087,2025-11-18,1,1,20,4.0,100.0,100.0,100.0,240,4,240,240,4,240,4,4,240,130.0,212,212,211,211,211,100.0
845,2025-11-18,zm_slot,Czech Republic,0,2025-11-18,1,1,52,1.0,0.0,0.0,0.0,52,1,52,52,1,52,1,1,52,130.0,-70,-70,-5,43,43,0.0
846,2025-11-17,044agency,Hungary,bnyz,2025-11-17,6,1,26,3.0,100.0,0.0,100.0,26,1,52,52,2,52,2,3,78,120.0,-8,38,42,44,31,0.0
847,2025-11-17,GorillaTraff_C,Spain,den,2025-11-17,9,2,40,1.0,0.0,0.0,0.0,40,2,40,40,2,40,2,2,40,0.0,3,29,29,29,29,100.0
848,2025-11-17,MarlerinoFB_DJ_C,Canada,Default,2025-11-17,3,1,31,6.0,100.0,0.0,0.0,31,1,31,31,1,61,2,2,61,130.0,24,24,24,49,49,0.0
849,2025-11-17,MarlerinoFB_DJ_C,Spain,Default,2025-11-17,18,5,116,1.0,0.0,0.0,0.0,116,5,116,116,5,116,5,5,116,650.0,5,62,92,92,92,60.0
850,2025-11-17,MarlerinoFB_DJ_C,Hungary,Default,2025-11-17,12,1,21,1.0,0.0,0.0,0.0,21,1,21,21,1,21,1,1,21,80.0,15,15,15,15,15,0.0
851,2025-11-17,MarlerinoFB_DJ_C,Italy,Default,2025-11-17,28,9,197,2.11,44.44,33.33,44.44,317,15,337,337,16,357,17,18,377,1170.0,-139,-85,-31,-15,1,44.44
852,2025-11-17,MarlerinoFB_R_C,Spain,AF,2025-11-17,6,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,130.0,-3,-3,-3,17,17,100.0
853,2025-11-17,MarlerinoFB_TC_C,Hungary,DZ,2025-11-17,83,10,203,2.1,40.0,10.0,30.0,224,11,326,347,16,347,16,21,409,800.0,-92,1,95,96,-103,80.0
854,2025-11-17,SAIDteam2_S,Czech Republic,grinevich,2025-11-17,6,2,41,20.0,100.0,100.0,100.0,269,8,598,639,16,730,20,29,894,629.44572444,-88,194,171,193,335,0.0
855,2025-11-17,Trident_C,Greece,dimon,2025-11-17,3,2,40,1.0,0.0,0.0,0.0,40,2,40,40,2,40,2,2,40,180.0,32,30,30,30,30,50.0
856,2025-11-17,Trident_C,Switzerland,bobin,2025-11-17,3,1,24,1.0,0.0,0.0,0.0,24,1,24,24,1,24,1,1,24,190.0,-2,20,20,20,20,100.0
857,2025-11-17,Trident_C,Switzerland,eso,2025-11-17,2,1,22,2.0,100.0,0.0,100.0,54,2,54,54,2,54,2,2,54,190.0,43,43,43,43,43,0.0
858,2025-11-17,Tsquad_SPEND_S,Austria,7R,2025-11-17,6,2,40,1.5,50.0,0.0,50.0,40,2,60,60,3,60,3,3,60,636.2981394,28,22,44,44,44,0.0
859,2025-11-17,Tsquad_SPEND_S,Austria,24SD,2025-11-17,1,1,30,2.0,100.0,0.0,100.0,60,2,60,60,2,60,2,2,60,0.0,50,50,50,50,50,0.0
860,2025-11-17,zm_crash,France,904,2025-11-17,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,100.0,12,12,12,12,12,0.0
861,2025-11-17,zm_crash,Czech Republic,0,2025-11-17,3,1,21,1.0,0.0,0.0,0.0,21,1,21,21,1,21,1,1,21,100.0,14,14,14,14,14,0.0
862,2025-11-17,zm_crash,Czech Republic,726,2025-11-17,35,2,41,1.5,50.0,50.0,50.0,62,3,62,62,3,62,3,3,62,200.0,40,40,40,40,40,50.0
863,2025-11-17,zm_crash,Norway,0,2025-11-17,1,1,30,1.0,0.0,0.0,0.0,30,1,30,30,1,30,1,1,30,150.0,-4,-4,26,26,26,0.0
864,2025-11-17,zm_inapp_crash,Greece,721,2025-11-17,12,1,20,2.0,100.0,100.0,100.0,40,2,40,40,2,40,2,2,40,100.0,35,35,35,35,35,0.0
865,2025-11-17,zm_inapp_crash,Greece,7211,2025-11-17,1,1,20,3.0,100.0,0.0,0.0,20,1,20,20,1,60,3,3,60,100.0,-3,-3,-3,-4,-4,0.0
866,2025-11-17,zm_inapp_crash,Italy,7018,2025-11-17,27,4,110,10.75,75.0,75.0,75.0,230,10,350,540,22,740,31,40,960,520.0,-17,286,337,629,824,50.0
867,2025-11-17,zm_inapp_crash,Italy,7087,2025-11-17,38,1,50,2.0,100.0,0.0,0.0,50,1,50,50,1,70,2,2,70,130.0,-161,-182,-100,-131,-131,100.0
868,2025-11-17,zm_slot,Czech Republic,0,2025-11-17,3,2,72,2.0,100.0,0.0,0.0,72,2,72,72,2,122,4,4,122,260.0,54,53,52,90,90,0.0
869,2025-11-17,zm_slot,Poland,0,2025-11-17,2,1,24,1.0,0.0,0.0,0.0,24,1,24,24,1,24,1,1,24,150.0,-61,-61,-37,-37,-37,0.0
870,2025-11-16,MarlerinoFB_DJ_C,Canada,Default,2025-11-16,2,1,31,1.0,0.0,0.0,0.0,31,1,31,31,1,31,1,1,31,130.0,-5,25,25,25,25,0.0
871,2025-11-16,MarlerinoFB_DJ_C,Spain,Default,2025-11-16,25,12,270,1.42,8.33,8.33,8.33,350,16,350,385,17,385,17,17,385,1560.0,275,274,307,307,307,66.67
872,2025-11-16,MarlerinoFB_DJ_C,Hungary,Default,2025-11-16,35,9,215,1.44,33.33,11.11,22.22,241,10,262,262,11,262,11,11,262,720.0,116,135,182,182,182,55.56
873,2025-11-16,MarlerinoFB_DJ_C,Italy,Default,2025-11-16,51,18,430,2.0,38.89,16.67,33.33,740,29,800,840,34,860,35,36,880,2340.0,371,441,411,529,542,50.0
874,2025-11-16,MarlerinoFB_R_C,Spain,AF,2025-11-16,7,4,80,1.25,25.0,25.0,25.0,100,5,100,100,5,100,5,5,100,520.0,51,62,62,62,62,25.0
875,2025-11-16,SAIDteam2_S,Canada,grinevich,2025-11-16,1,1,25,1.0,0.0,0.0,0.0,25,1,25,25,1,25,1,1,25,0.0,-84,-36,-36,-36,-36,0.0
876,2025-11-16,SAIDteam2_S,Czech Republic,grinevich,2025-11-16,8,3,83,19.0,66.67,66.67,66.67,145,5,145,271,8,792,22,36,1152,677.82643708,-1647,-1687,-662,-525,-841,0.0
877,2025-11-16,trafmedia1,Poland,PL_FB_slot,2025-11-16,1,1,35,1.0,0.0,0.0,0.0,35,1,35,35,1,35,1,1,35,150.0,6,6,6,30,30,100.0
878,2025-11-16,Trident_C,Canada,lemon,2025-11-16,1,1,31,1.0,0.0,0.0,0.0,31,1,31,31,1,31,1,1,31,130.0,25,25,25,25,25,100.0
879,2025-11-16,Trident_C,Canada,vetalfb,2025-11-16,3,1,31,7.0,100.0,100.0,100.0,153,5,203,203,7,203,7,7,203,130.0,94,-183,-183,-183,-183,0.0
880,2025-11-16,Trident_C,Switzerland,dimon,2025-11-16,3,2,76,1.0,0.0,0.0,0.0,76,2,76,76,2,76,2,2,76,400.0,65,65,65,65,65,50.0
881,2025-11-16,Trident_C,Switzerland,vetalfb,2025-11-16,2,2,76,2.5,100.0,100.0,100.0,205,5,205,205,5,205,5,5,205,400.0,176,176,176,177,177,50.0
882,2025-11-16,Tsquad_SPEND_S,Italy,21SD,2025-11-16,4,2,40,11.5,100.0,100.0,100.0,200,6,350,500,20,500,20,20,500,300.4476592,154,199,338,338,338,0.0
883,2025-11-16,Tsquad_SPEND_S,Italy,22SD,2025-11-16,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,0.0,15,15,15,15,15,0.0
884,2025-11-16,Tsquad_SPEND_S,Poland,24SD,2025-11-16,1,1,24,7.0,100.0,100.0,100.0,71,3,71,71,3,71,3,7,151,0.0,56,56,56,56,123,0.0
885,2025-11-16,zm_crash,Belgium,930,2025-11-16,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,160.0,14,16,17,17,17,100.0
886,2025-11-16,zm_crash,Canada,930,2025-11-16,4,2,55,1.5,50.0,50.0,50.0,80,3,80,80,3,80,3,3,80,260.0,63,63,40,68,68,100.0
887,2025-11-16,zm_crash,Czech Republic,726,2025-11-16,16,2,41,1.5,50.0,50.0,50.0,62,3,62,62,3,62,3,3,62,200.0,-507,-488,-488,27,27,0.0
888,2025-11-16,zm_crash,Italy,925,2025-11-16,5,1,20,2.0,100.0,0.0,0.0,20,1,20,20,1,40,2,2,40,130.0,17,17,-55,32,32,100.0
889,2025-11-16,zm_inapp_crash,Italy,7018,2025-11-16,41,1,20,2.0,100.0,100.0,100.0,40,2,40,40,2,40,2,2,40,130.0,30,30,30,30,30,0.0
